CN300870,30,087,"Rosebud County, MT",2009,"3,898  ","3,615  ",283  ,7.3   
CN300890,30,089,"Sanders County, MT",2009,"4,845  ","4,301  ",544  ,11.2   
CN300910,30,091,"Sheridan County, MT",2009,"1,734  ","1,660  ",74  ,4.3   
CN300930,30,093,"Silver Bow County, MT",2009,"17,544  ","16,585  ",959  ,5.5   
CN300950,30,095,"Stillwater County, MT",2009,"4,327  ","4,101  ",226  ,5.2   
CN300970,30,097,"Sweet Grass County, MT",2009,"2,814  ","2,727  ",87  ,3.1   
CN300990,30,099,"Teton County, MT",2009,"2,996  ","2,876  ",120  ,4.0   
CN301010,30,101,"Toole County, MT",2009,"2,521  ","2,418  ",103  ,4.1   
CN301030,30,103,"Treasure County, MT",2009,372  ,353  ,19  ,5.1   
CN301050,30,105,"Valley County, MT",2009,"3,426  ","3,268  ",158  ,4.6   
CN301070,30,107,"Wheatland County, MT",2009,969  ,927  ,42  ,4.3   
CN301090,30,109,"Wibaux County, MT",2009,537  ,515  ,22  ,4.1   
CN301110,30,111,"Yellowstone County, MT",2009,"79,216  ","75,471  ","3,745  ",4.7   
CN310010,31,001,"Adams County, NE",2009,"17,584  ","16,593  ",991  ,5.6   
CN310030,31,003,"Antelope County, NE",2009,"3,616  ","3,485  ",131  ,3.6   
CN310050,31,005,"Arthur County, NE",2009,248  ,237  ,11  ,4.4   
CN310070,31,007,"Banner County, NE",2009,400  ,386  ,14  ,3.5   
CN310090,31,009,"Blaine County, NE",2009,232  ,220  ,12  ,5.2   
CN310110,31,011,"Boone County, NE",2009,"3,124  ","3,003  ",121  ,3.9   
CN310130,31,013,"Box Butte County, NE",2009,"5,763  ","5,354  ",409  ,7.1   
CN310150,31,015,"Boyd County, NE",2009,"1,094  ","1,055  ",39  ,3.6   
CN310170,31,017,"Brown County, NE",2009,"1,820  ","1,764  ",56  ,3.1   
CN310190,31,019,"Buffalo County, NE",2009,"27,375  ","26,421  ",954  ,3.5   
CN310210,31,021,"Burt County, NE",2009,"3,880  ","3,660  ",220  ,5.7   
CN310230,31,023,"Butler County, NE",2009,"4,678  ","4,494  ",184  ,3.9   
CN310250,31,025,"Cass County, NE",2009,"13,895  ","13,261  ",634  ,4.6   
CN310270,31,027,"Cedar County, NE",2009,"4,653  ","4,504  ",149  ,3.2   
CN310290,31,029,"Chase County, NE",2009,"1,998  ","1,939  ",59  ,3.0   
CN310310,31,031,"Cherry County, NE",2009,"3,311  ","3,228  ",83  ,2.5   
CN310330,31,033,"Cheyenne County, NE",2009,"5,156  ","4,946  ",210  ,4.1   
CN310350,31,035,"Clay County, NE",2009,"3,101  ","2,969  ",132  ,4.3   
CN310370,31,037,"Colfax County, NE",2009,"5,391  ","5,177  ",214  ,4.0   
CN310390,31,039,"Cuming County, NE",2009,"4,819  ","4,650  ",169  ,3.5   
CN310410,31,041,"Custer County, NE",2009,"6,005  ","5,817  ",188  ,3.1   
CN310430,31,043,"Dakota County, NE",2009,"11,051  ","10,439  ",612  ,5.5   
CN310450,31,045,"Dawes County, NE",2009,"4,620  ","4,419  ",201  ,4.4   
CN310470,31,047,"Dawson County, NE",2009,"11,950  ","11,380  ",570  ,4.8   
CN310490,31,049,"Deuel County, NE",2009,"1,030  ",991  ,39  ,3.8   
CN310510,31,051,"Dixon County, NE",2009,"3,315  ","3,193  ",122  ,3.7   
CN310530,31,053,"Dodge County, NE",2009,"19,494  ","18,544  ",950  ,4.9   
CN310550,31,055,"Douglas County, NE",2009,"271,367  ","257,788  ","13,579  ",5.0   
CN310570,31,057,"Dundy County, NE",2009,"1,040  ",998  ,42  ,4.0   
CN310590,31,059,"Fillmore County, NE",2009,"3,144  ","3,005  ",139  ,4.4   
CN310610,31,061,"Franklin County, NE",2009,"1,771  ","1,706  ",65  ,3.7   
CN310630,31,063,"Frontier County, NE",2009,"1,641  ","1,591  ",50  ,3.0   
CN310650,31,065,"Furnas County, NE",2009,"2,440  ","2,340  ",100  ,4.1   
CN310670,31,067,"Gage County, NE",2009,"12,091  ","11,376  ",715  ,5.9   
CN310690,31,069,"Garden County, NE",2009,952  ,910  ,42  ,4.4   
CN310710,31,071,"Garfield County, NE",2009,"1,026  ","1,000  ",26  ,2.5   
CN310730,31,073,"Gosper County, NE",2009,998  ,960  ,38  ,3.8   
CN310750,31,075,"Grant County, NE",2009,381  ,369  ,12  ,3.1   
CN310770,31,077,"Greeley County, NE",2009,"1,270  ","1,228  ",42  ,3.3   
CN310790,31,079,"Hall County, NE",2009,"30,795  ","29,437  ","1,358  ",4.4   
CN310810,31,081,"Hamilton County, NE",2009,"5,676  ","5,483  ",193  ,3.4   
CN310830,31,083,"Harlan County, NE",2009,"1,781  ","1,716  ",65  ,3.6   
CN310850,31,085,"Hayes County, NE",2009,502  ,481  ,21  ,4.2   
CN310870,31,087,"Hitchcock County, NE",2009,"1,478  ","1,381  ",97  ,6.6   
CN310890,31,089,"Holt County, NE",2009,"5,933  ","5,746  ",187  ,3.2   
CN310910,31,091,"Hooker County, NE",2009,377  ,362  ,15  ,4.0   
CN310930,31,093,"Howard County, NE",2009,"3,667  ","3,527  ",140  ,3.8   
CN310950,31,095,"Jefferson County, NE",2009,"4,234  ","4,038  ",196  ,4.6   
CN310970,31,097,"Johnson County, NE",2009,"2,880  ","2,767  ",113  ,3.9   
CN310990,31,099,"Kearney County, NE",2009,"3,730  ","3,589  ",141  ,3.8   
CN311010,31,101,"Keith County, NE",2009,"4,511  ","4,336  ",175  ,3.9   
CN311030,31,103,"Keya Paha County, NE",2009,390  ,373  ,17  ,4.4   
CN311050,31,105,"Kimball County, NE",2009,"1,864  ","1,784  ",80  ,4.3   
CN311070,31,107,"Knox County, NE",2009,"4,566  ","4,402  ",164  ,3.6   
CN311090,31,109,"Lancaster County, NE",2009,"158,339  ","151,620  ","6,719  ",4.2   
CN311110,31,111,"Lincoln County, NE",2009,"21,687  ","20,826  ",861  ,4.0   
CN311130,31,113,"Logan County, NE",2009,470  ,450  ,20  ,4.3   
CN311150,31,115,"Loup County, NE",2009,348  ,337  ,11  ,3.2   
CN311170,31,117,"McPherson County, NE",2009,301  ,289  ,12  ,4.0   
CN311190,31,119,"Madison County, NE",2009,"18,207  ","17,437  ",770  ,4.2   
CN311210,31,121,"Merrick County, NE",2009,"4,129  ","3,965  ",164  ,4.0   
CN311230,31,123,"Morrill County, NE",2009,"2,773  ","2,660  ",113  ,4.1   
CN311250,31,125,"Nance County, NE",2009,"1,996  ","1,925  ",71  ,3.6   
CN311270,31,127,"Nemaha County, NE",2009,"3,149  ","2,980  ",169  ,5.4   
CN311290,31,129,"Nuckolls County, NE",2009,"2,262  ","2,155  ",107  ,4.7   
CN311310,31,131,"Otoe County, NE",2009,"8,737  ","8,298  ",439  ,5.0   
CN311330,31,133,"Pawnee County, NE",2009,"1,576  ","1,511  ",65  ,4.1   
CN311350,31,135,"Perkins County, NE",2009,"1,655  ","1,604  ",51  ,3.1   
CN311370,31,137,"Phelps County, NE",2009,"5,033  ","4,843  ",190  ,3.8   
CN311390,31,139,"Pierce County, NE",2009,"3,809  ","3,670  ",139  ,3.6   
CN311410,31,141,"Platte County, NE",2009,"17,292  ","16,534  ",758  ,4.4   
CN311430,31,143,"Polk County, NE",2009,"2,920  ","2,798  ",122  ,4.2   
CN311450,31,145,"Red Willow County, NE",2009,"5,932  ","5,682  ",250  ,4.2   
CN311470,31,147,"Richardson County, NE",2009,"4,090  ","3,858  ",232  ,5.7   
CN311490,31,149,"Rock County, NE",2009,829  ,803  ,26  ,3.1   
CN311510,31,151,"Saline County, NE",2009,"8,091  ","7,765  ",326  ,4.0   
PA310150,31,153,"Sarpy County, NE",2009,"77,295  ","73,694  ","3,601  ",4.7   
CN311550,31,155,"Saunders County, NE",2009,"10,989  ","10,496  ",493  ,4.5   
CN311570,31,157,"Scotts Bluff County, NE",2009,"19,408  ","18,481  ",927  ,4.8   
CN311590,31,159,"Seward County, NE",2009,"8,905  ","8,574  ",331  ,3.7   
CN311610,31,161,"Sheridan County, NE",2009,"3,104  ","2,994  ",110  ,3.5   
CN311630,31,163,"Sherman County, NE",2009,"1,893  ","1,836  ",57  ,3.0   
CN311650,31,165,"Sioux County, NE",2009,689  ,663  ,26  ,3.8   
CN311670,31,167,"Stanton County, NE",2009,"3,424  ","3,300  ",124  ,3.6   
CN311690,31,169,"Thayer County, NE",2009,"2,710  ","2,594  ",116  ,4.3   
CN311710,31,171,"Thomas County, NE",2009,373  ,359  ,14  ,3.8   
CN311730,31,173,"Thurston County, NE",2009,"3,143  ","2,709  ",434  ,13.8   
CN311750,31,175,"Valley County, NE",2009,"2,510  ","2,436  ",74  ,2.9   
CN311770,31,177,"Washington County, NE",2009,"11,287  ","10,821  ",466  ,4.1   
CN311790,31,179,"Wayne County, NE",2009,"4,759  ","4,577  ",182  ,3.8   
CN311810,31,181,"Webster County, NE",2009,"1,783  ","1,708  ",75  ,4.2   
CN311830,31,183,"Wheeler County, NE",2009,434  ,420  ,14  ,3.2   
CN311850,31,185,"York County, NE",2009,"6,982  ","6,582  ",400  ,5.7   
CN320010,32,001,"Churchill County, NV",2009,"14,018  ","12,624  ","1,394  ",9.9   
CN320030,32,003,"Clark County, NV",2009,"1,011,257  ","870,279  ","140,978  ",13.9   
CN320050,32,005,"Douglas County, NV",2009,"24,215  ","21,154  ","3,061  ",12.6   
CN320070,32,007,"Elko County, NV",2009,"29,065  ","27,080  ","1,985  ",6.8   
CN320090,32,009,"Esmeralda County, NV",2009,445  ,408  ,37  ,8.3   
CN320110,32,011,"Eureka County, NV",2009,905  ,821  ,84  ,9.3   
CN320130,32,013,"Humboldt County, NV",2009,"8,306  ","7,593  ",713  ,8.6   
CN320150,32,015,"Lander County, NV",2009,"3,784  ","3,511  ",273  ,7.2   
CN320170,32,017,"Lincoln County, NV",2009,"1,961  ","1,776  ",185  ,9.4   
CN320190,32,019,"Lyon County, NV",2009,"25,651  ","21,460  ","4,191  ",16.3   
CN320210,32,021,"Mineral County, NV",2009,"2,382  ","2,133  ",249  ,10.5   
CN320230,32,023,"Nye County, NV",2009,"18,880  ","15,844  ","3,036  ",16.1   
CN320270,32,027,"Pershing County, NV",2009,"2,688  ","2,402  ",286  ,10.6   
CN320290,32,029,"Storey County, NV",2009,"2,470  ","2,104  ",366  ,14.8   
PS320070,32,031,"Washoe County, NV",2009,"226,155  ","196,596  ","29,559  ",13.1   
CN320330,32,033,"White Pine County, NV",2009,"5,089  ","4,659  ",430  ,8.4   
CN325100,32,510,"Carson City, NV",2009,"29,987  ","26,146  ","3,841  ",12.8   
CN330010,33,001,"Belknap County, NH",2009,"32,774  ","30,481  ","2,293  ",7.0   
CN330030,33,003,"Carroll County, NH",2009,"25,720  ","24,332  ","1,388  ",5.4   
PA330250,33,005,"Cheshire County, NH",2009,"40,950  ","38,273  ","2,677  ",6.5   
CN330070,33,007,"Coos County, NH",2009,"16,126  ","14,874  ","1,252  ",7.8   
PA330300,33,009,"Grafton County, NH",2009,"47,984  ","45,319  ","2,665  ",5.6   
PS330050,33,011,"Hillsborough County, NH",2009,"227,184  ","210,256  ","16,928  ",7.5   
PA330350,33,013,"Merrimack County, NH",2009,"80,663  ","75,561  ","5,102  ",6.3   
PA330050,33,015,"Rockingham County, NH",2009,"171,495  ","158,658  ","12,837  ",7.5   
PA330100,33,017,"Strafford County, NH",2009,"68,884  ","64,311  ","4,573  ",6.6   
CN330190,33,019,"Sullivan County, NH",2009,"22,344  ","20,900  ","1,444  ",6.5   
PS340020,34,001,"Atlantic County, NJ",2009,"138,020  ","121,177  ","16,843  ",12.2   
PS340050,34,003,"Bergen County, NJ",2009,"475,125  ","435,084  ","40,041  ",8.4   
PS340100,34,005,"Burlington County, NJ",2009,"236,906  ","215,392  ","21,514  ",9.1   
CN340070,34,007,"Camden County, NJ",2009,"264,427  ","235,532  ","28,895  ",10.9   
PS340210,34,009,"Cape May County, NJ",2009,"61,178  ","55,986  ","5,192  ",8.5   
PS340220,34,011,"Cumberland County, NJ",2009,"71,393  ","62,383  ","9,010  ",12.6   
CN340130,34,013,"Essex County, NJ",2009,"370,905  ","329,644  ","41,261  ",11.1   
PS340350,34,015,"Gloucester County, NJ",2009,"154,203  ","138,801  ","15,402  ",10.0   
CN340170,34,017,"Hudson County, NJ",2009,"298,009  ","263,362  ","34,647  ",11.6   
PA340700,34,019,"Hunterdon County, NJ",2009,"72,434  ","67,417  ","5,017  ",6.9   
CN340210,34,021,"Mercer County, NJ",2009,"198,960  ","182,866  ","16,094  ",8.1   
PS340420,34,023,"Middlesex County, NJ",2009,"426,063  ","386,986  ","39,077  ",9.2   
PS340430,34,025,"Monmouth County, NJ",2009,"334,318  ","305,177  ","29,141  ",8.7   
PS340450,34,027,"Morris County, NJ",2009,"274,592  ","253,784  ","20,808  ",7.6   
PS340550,34,029,"Ocean County, NJ",2009,"259,423  ","234,401  ","25,022  ",9.6   
CN340310,34,031,"Passaic County, NJ",2009,"242,174  ","213,949  ","28,225  ",11.7   
PA340750,34,033,"Salem County, NJ",2009,"30,972  ","27,834  ","3,138  ",10.1   
PS340700,34,035,"Somerset County, NJ",2009,"180,514  ","166,303  ","14,211  ",7.9   
PA340800,34,037,"Sussex County, NJ",2009,"85,025  ","77,825  ","7,200  ",8.5   
CN340390,34,039,"Union County, NJ",2009,"272,351  ","245,701  ","26,650  ",9.8   
PA340850,34,041,"Warren County, NJ",2009,"58,792  ","53,626  ","5,166  ",8.8   
CN350010,35,001,"Bernalillo County, NM",2009,"313,431  ","289,870  ","23,561  ",7.5   
CN350030,35,003,"Catron County, NM",2009,"1,718  ","1,579  ",139  ,8.1   
PA350450,35,005,"Chaves County, NM",2009,"28,556  ","26,607  ","1,949  ",6.8   
CN350060,35,006,"Cibola County, NM",2009,"12,618  ","11,828  ",790  ,6.3   
CN350070,35,007,"Colfax County, NM",2009,"6,602  ","6,074  ",528  ,8.0   
CN350090,35,009,"Curry County, NM",2009,"21,481  ","20,543  ",938  ,4.4   
CN350110,35,011,"DeBaca County, NM",2009,887  ,849  ,38  ,4.3   
PA350150,35,013,"Dona Ana County, NM",2009,"89,298  ","83,129  ","6,169  ",6.9   
CN350150,35,015,"Eddy County, NM",2009,"29,449  ","27,690  ","1,759  ",6.0   
CN350170,35,017,"Grant County, NM",2009,"12,624  ","11,068  ","1,556  ",12.3   
CN350190,35,019,"Guadalupe County, NM",2009,"1,738  ","1,607  ",131  ,7.5   
CN350210,35,021,"Harding County, NM",2009,443  ,423  ,20  ,4.5   
CN350230,35,023,"Hidalgo County, NM",2009,"3,059  ","2,828  ",231  ,7.6   
PA350300,35,025,"Lea County, NM",2009,"31,054  ","28,477  ","2,577  ",8.3   
CN350270,35,027,"Lincoln County, NM",2009,"11,399  ","10,812  ",587  ,5.1   
CN350280,35,028,"Los Alamos County, NM",2009,"9,569  ","9,293  ",276  ,2.9   
CN350290,35,029,"Luna County, NM",2009,"14,182  ","12,281  ","1,901  ",13.4   
PA350350,35,031,"McKinley County, NM",2009,"26,763  ","24,452  ","2,311  ",8.6   
CN350330,35,033,"Mora County, NM",2009,"2,175  ","1,891  ",284  ,13.1   
CN350350,35,035,"Otero County, NM",2009,"25,973  ","24,209  ","1,764  ",6.8   
CN350370,35,037,"Quay County, NM",2009,"4,198  ","3,949  ",249  ,5.9   
CN350390,35,039,"Rio Arriba County, NM",2009,"20,905  ","19,403  ","1,502  ",7.2   
CN350410,35,041,"Roosevelt County, NM",2009,"9,721  ","9,289  ",432  ,4.4   
CN350430,35,043,"Sandoval County, NM",2009,"54,655  ","49,760  ","4,895  ",9.0   
PA350200,35,045,"San Juan County, NM",2009,"58,226  ","53,379  ","4,847  ",8.3   
CN350470,35,047,"San Miguel County, NM",2009,"13,583  ","12,530  ","1,053  ",7.8   
PA350250,35,049,"Santa Fe County, NM",2009,"77,421  ","72,426  ","4,995  ",6.5   
CN350510,35,051,"Sierra County, NM",2009,"6,359  ","6,052  ",307  ,4.8   
CN350530,35,053,"Socorro County, NM",2009,"9,735  ","9,253  ",482  ,5.0   
CN350550,35,055,"Taos County, NM",2009,"17,787  ","16,231  ","1,556  ",8.7   
CN350570,35,057,"Torrance County, NM",2009,"7,132  ","6,504  ",628  ,8.8   
CN350590,35,059,"Union County, NM",2009,"2,261  ","2,137  ",124  ,5.5   
PA350400,35,061,"Valencia County, NM",2009,"31,153  ","28,509  ","2,644  ",8.5   
CN360010,36,001,"Albany County, NY",2009,"157,295  ","146,150  ","11,145  ",7.1   
PA361720,36,003,"Allegany County, NY",2009,"23,983  ","22,077  ","1,906  ",7.9   
CN360050,36,005,"Bronx County, NY",2009,"539,740  ","468,177  ","71,563  ",13.3   
CN360070,36,007,"Broome County, NY",2009,"97,601  ","89,311  ","8,290  ",8.5   
PA361700,36,009,"Cattaraugus County, NY",2009,"41,318  ","37,792  ","3,526  ",8.5   
PA361750,36,011,"Cayuga County, NY",2009,"41,720  ","38,395  ","3,325  ",8.0   
PA361650,36,013,"Chautauqua County, NY",2009,"67,678  ","62,384  ","5,294  ",7.8   
PS360220,36,015,"Chemung County, NY",2009,"41,190  ","37,526  ","3,664  ",8.9   
CN360170,36,017,"Chenango County, NY",2009,"24,359  ","22,235  ","2,124  ",8.7   
PA361800,36,019,"Clinton County, NY",2009,"40,523  ","36,893  ","3,630  ",9.0   
PA361850,36,021,"Columbia County, NY",2009,"31,232  ","28,828  ","2,404  ",7.7   
CN360230,36,023,"Cortland County, NY",2009,"23,878  ","21,856  ","2,022  ",8.5   
CN360250,36,025,"Delaware County, NY",2009,"22,006  ","20,154  ","1,852  ",8.4   
CN360270,36,027,"Dutchess County, NY",2009,"146,435  ","134,416  ","12,019  ",8.2   
CN360290,36,029,"Erie County, NY",2009,"469,837  ","430,922  ","38,915  ",8.3   
CN360310,36,031,"Essex County, NY",2009,"18,239  ","16,822  ","1,417  ",7.8   
CN360330,36,033,"Franklin County, NY",2009,"22,757  ","20,983  ","1,774  ",7.8   
PA361900,36,035,"Fulton County, NY",2009,"28,235  ","25,663  ","2,572  ",9.1   
PA361950,36,037,"Genesee County, NY",2009,"33,625  ","31,215  ","2,410  ",7.2   
CN360390,36,039,"Greene County, NY",2009,"23,556  ","21,584  ","1,972  ",8.4   
CN360410,36,041,"Hamilton County, NY",2009,"2,858  ","2,699  ",159  ,5.6   
PA362000,36,043,"Herkimer County, NY",2009,"30,686  ","28,363  ","2,323  ",7.6   
PS361600,36,045,"Jefferson County, NY",2009,"48,872  ","45,062  ","3,810  ",7.8   
CN360470,36,047,"Kings County, NY",2009,"1,131,829  ","1,007,269  ","124,560  ",11.0   
CN360490,36,049,"Lewis County, NY",2009,"11,967  ","11,059  ",908  ,7.6   
PA362100,36,051,"Livingston County, NY",2009,"32,268  ","29,850  ","2,418  ",7.5   
PA362150,36,053,"Madison County, NY",2009,"36,097  ","33,437  ","2,660  ",7.4   
CN360550,36,055,"Monroe County, NY",2009,"378,331  ","347,020  ","31,311  ",8.3   
PA362200,36,057,"Montgomery County, NY",2009,"24,818  ","22,630  ","2,188  ",8.8   
CN360590,36,059,"Nassau County, NY",2009,"691,471  ","641,629  ","49,842  ",7.2   
CN360610,36,061,"New York County, NY",2009,"947,541  ","860,616  ","86,925  ",9.2   
CN360630,36,063,"Niagara County, NY",2009,"112,269  ","102,440  ","9,829  ",8.8   
CN360650,36,065,"Oneida County, NY",2009,"109,238  ","101,318  ","7,920  ",7.3   
CN360670,36,067,"Onondaga County, NY",2009,"236,184  ","217,524  ","18,660  ",7.9   
PA362250,36,069,"Ontario County, NY",2009,"56,207  ","52,430  ","3,777  ",6.7   
CN360710,36,071,"Orange County, NY",2009,"179,520  ","164,888  ","14,632  ",8.2   
CN360730,36,073,"Orleans County, NY",2009,"19,445  ","17,858  ","1,587  ",8.2   
PS360650,36,075,"Oswego County, NY",2009,"60,330  ","54,698  ","5,632  ",9.3   
PA362300,36,077,"Otsego County, NY",2009,"31,207  ","29,099  ","2,108  ",6.8   
PA361000,36,079,"Putnam County, NY",2009,"55,920  ","52,025  ","3,895  ",7.0   
CN360810,36,081,"Queens County, NY",2009,"1,135,634  ","1,032,430  ","103,204  ",9.1   
PS360700,36,083,"Rensselaer County, NY",2009,"82,616  ","76,243  ","6,373  ",7.7   
CN360850,36,085,"Richmond County, NY",2009,"246,216  ","224,347  ","21,869  ",8.9   
PS360750,36,087,"Rockland County, NY",2009,"154,567  ","143,099  ","11,468  ",7.4   
PS360950,36,089,"St. Lawrence County, NY",2009,"50,000  ","45,531  ","4,469  ",8.9   
PS360800,36,091,"Saratoga County, NY",2009,"117,759  ","110,207  ","7,552  ",6.4   
PS360850,36,093,"Schenectady County, NY",2009,"75,209  ","69,371  ","5,838  ",7.8   
CN360950,36,095,"Schoharie County, NY",2009,"15,367  ","14,192  ","1,175  ",7.6   
CN360970,36,097,"Schuyler County, NY",2009,"10,389  ","9,617  ",772  ,7.4   
CN360990,36,099,"Seneca County, NY",2009,"16,972  ","15,736  ","1,236  ",7.3   
PA362850,36,101,"Steuben County, NY",2009,"45,838  ","41,470  ","4,368  ",9.5   
PS361000,36,103,"Suffolk County, NY",2009,"785,447  ","726,168  ","59,279  ",7.5   
PA362350,36,105,"Sullivan County, NY",2009,"35,340  ","32,307  ","3,033  ",8.6   
CN361070,36,107,"Tioga County, NY",2009,"26,135  ","24,079  ","2,056  ",7.9   
PA362400,36,109,"Tompkins County, NY",2009,"56,594  ","53,406  ","3,188  ",5.6   
PS361100,36,111,"Ulster County, NY",2009,"90,661  ","83,355  ","7,306  ",8.1   
PA362550,36,113,"Warren County, NY",2009,"35,283  ","32,750  ","2,533  ",7.2   
PA362450,36,115,"Washington County, NY",2009,"31,644  ","29,309  ","2,335  ",7.4   
PA362500,36,117,"Wayne County, NY",2009,"47,825  ","44,104  ","3,721  ",7.8   
CN361190,36,119,"Westchester County, NY",2009,"492,511  ","456,000  ","36,511  ",7.4   
CN361210,36,121,"Wyoming County, NY",2009,"21,320  ","19,649  ","1,671  ",7.8   
CN361230,36,123,"Yates County, NY",2009,"13,048  ","12,260  ",788  ,6.0   
CN370010,37,001,"Alamance County, NC",2009,"70,747  ","62,412  ","8,335  ",11.8   
CN370030,37,003,"Alexander County, NC",2009,"17,831  ","15,398  ","2,433  ",13.6   
CN370050,37,005,"Alleghany County, NC",2009,"4,595  ","4,094  ",501  ,10.9   
CN370070,37,007,"Anson County, NC",2009,"10,505  ","8,946  ","1,559  ",14.8   
CN370090,37,009,"Ashe County, NC",2009,"12,836  ","11,555  ","1,281  ",10.0   
CN370110,37,011,"Avery County, NC",2009,"9,183  ","8,460  ",723  ,7.9   
CN370130,37,013,"Beaufort County, NC",2009,"21,142  ","18,776  ","2,366  ",11.2   
CN370150,37,015,"Bertie County, NC",2009,"8,942  ","8,007  ",935  ,10.5   
CN370170,37,017,"Bladen County, NC",2009,"15,260  ","13,422  ","1,838  ",12.0   
CN370190,37,019,"Brunswick County, NC",2009,"48,662  ","43,532  ","5,130  ",10.5   
CN370210,37,021,"Buncombe County, NC",2009,"119,030  ","109,221  ","9,809  ",8.2   
PA370600,37,023,"Burke County, NC",2009,"39,152  ","33,631  ","5,521  ",14.1   
PA370650,37,025,"Cabarrus County, NC",2009,"83,520  ","74,040  ","9,480  ",11.4   
PA370700,37,027,"Caldwell County, NC",2009,"37,577  ","31,871  ","5,706  ",15.2   
CN370290,37,029,"Camden County, NC",2009,"4,543  ","4,221  ",322  ,7.1   
CN370310,37,031,"Carteret County, NC",2009,"33,512  ","30,970  ","2,542  ",7.6   
CN370330,37,033,"Caswell County, NC",2009,"10,902  ","9,552  ","1,350  ",12.4   
PA370750,37,035,"Catawba County, NC",2009,"74,554  ","64,439  ","10,115  ",13.6   
CN370370,37,037,"Chatham County, NC",2009,"33,243  ","30,591  ","2,652  ",8.0   
CN370390,37,039,"Cherokee County, NC",2009,"10,231  ","8,777  ","1,454  ",14.2   
CN370410,37,041,"Chowan County, NC",2009,"6,463  ","5,694  ",769  ,11.9   
CN370430,37,043,"Clay County, NC",2009,"4,690  ","4,185  ",505  ,10.8   
PA370800,37,045,"Cleveland County, NC",2009,"49,655  ","42,556  ","7,099  ",14.3   
PA371900,37,047,"Columbus County, NC",2009,"24,359  ","21,312  ","3,047  ",12.5   
PA370850,37,049,"Craven County, NC",2009,"43,040  ","38,756  ","4,284  ",10.0   
PS370120,37,051,"Cumberland County, NC",2009,"131,923  ","119,878  ","12,045  ",9.1   
CN370530,37,053,"Currituck County, NC",2009,"12,465  ","11,838  ",627  ,5.0   
CN370550,37,055,"Dare County, NC",2009,"21,930  ","20,443  ","1,487  ",6.8   
PS370140,37,057,"Davidson County, NC",2009,"77,969  ","68,236  ","9,733  ",12.5   
CN370590,37,059,"Davie County, NC",2009,"21,173  ","18,607  ","2,566  ",12.1   
CN370610,37,061,"Duplin County, NC",2009,"24,531  ","22,408  ","2,123  ",8.7   
PS370180,37,063,"Durham County, NC",2009,"139,654  ","128,542  ","11,112  ",8.0   
PA370950,37,065,"Edgecombe County, NC",2009,"24,882  ","20,823  ","4,059  ",16.3   
PS370450,37,067,"Forsyth County, NC",2009,"174,187  ","157,598  ","16,589  ",9.5   
CN370690,37,069,"Franklin County, NC",2009,"27,656  ","24,976  ","2,680  ",9.7   
PS370200,37,071,"Gaston County, NC",2009,"99,545  ","86,262  ","13,283  ",13.3   
CN370730,37,073,"Gates County, NC",2009,"4,806  ","4,467  ",339  ,7.1   
CN370750,37,075,"Graham County, NC",2009,"4,213  ","3,650  ",563  ,13.4   
CN370770,37,077,"Granville County, NC",2009,"25,848  ","23,223  ","2,625  ",10.2   
CN370790,37,079,"Greene County, NC",2009,"9,262  ","8,316  ",946  ,10.2   
CN370810,37,081,"Guilford County, NC",2009,"243,789  ","216,937  ","26,852  ",11.0   
PA371000,37,083,"Halifax County, NC",2009,"23,951  ","20,807  ","3,144  ",13.1   
PA371800,37,085,"Harnett County, NC",2009,"48,067  ","42,837  ","5,230  ",10.9   
CN370870,37,087,"Haywood County, NC",2009,"27,098  ","24,784  ","2,314  ",8.5   
PA372000,37,089,"Henderson County, NC",2009,"48,154  ","44,005  ","4,149  ",8.6   
CN370910,37,091,"Hertford County, NC",2009,"9,887  ","8,961  ",926  ,9.4   
CN370930,37,093,"Hoke County, NC",2009,"19,367  ","17,758  ","1,609  ",8.3   
CN370950,37,095,"Hyde County, NC",2009,"2,706  ","2,547  ",159  ,5.9   
PA371050,37,097,"Iredell County, NC",2009,"80,839  ","71,059  ","9,780  ",12.1   
CN370990,37,099,"Jackson County, NC",2009,"21,462  ","19,789  ","1,673  ",7.8   
PA370300,37,101,"Johnston County, NC",2009,"77,236  ","69,879  ","7,357  ",9.5   
CN371030,37,103,"Jones County, NC",2009,"4,841  ","4,313  ",528  ,10.9   
CN371050,37,105,"Lee County, NC",2009,"26,404  ","22,850  ","3,554  ",13.5   
PA371100,37,107,"Lenoir County, NC",2009,"27,453  ","24,332  ","3,121  ",11.4   
CN371090,37,109,"Lincoln County, NC",2009,"39,725  ","34,471  ","5,254  ",13.2   
CN371110,37,111,"McDowell County, NC",2009,"20,944  ","18,001  ","2,943  ",14.1   
CN371130,37,113,"Macon County, NC",2009,"16,824  ","15,283  ","1,541  ",9.2   
CN371150,37,115,"Madison County, NC",2009,"9,808  ","8,892  ",916  ,9.3   
CN371170,37,117,"Martin County, NC",2009,"12,168  ","10,881  ","1,287  ",10.6   
CN371190,37,119,"Mecklenburg County, NC",2009,"458,873  ","408,614  ","50,259  ",11.0   
CN371210,37,121,"Mitchell County, NC",2009,"7,130  ","6,347  ",783  ,11.0   
CN371230,37,123,"Montgomery County, NC",2009,"11,121  ","9,643  ","1,478  ",13.3   
PA374000,37,125,"Moore County, NC",2009,"36,951  ","33,438  ","3,513  ",9.5   
